source	accession	volume	family	title	element	h_cm	w_cm	l_cm	d_cm	diam_cm	n1_cm	n2_cm	n3_cm	weight_g	raw
cma	2018.277	home	tables_boards	Spider and Web Table Lamp	Diameter						38.2				Diameter: 38.2 cm (15 1/16 in.); Overall: 45 cm (17 11/16 in.)
cma	2018.277	home	tables_boards	Spider and Web Table Lamp	Overall						45.0				Diameter: 38.2 cm (15 1/16 in.); Overall: 45 cm (17 11/16 in.)
cma	2018.266	home	tables_boards	Pansy Border Table Lamp	Overall						40.6				Overall: 40.6 cm (16 in.); Diameter: 40.6 cm (16 in.)
cma	2018.266	home	tables_boards	Pansy Border Table Lamp	Diameter						40.6				Overall: 40.6 cm (16 in.); Diameter: 40.6 cm (16 in.)
cma	2018.283	home	tables_boards	Woodbine Table Lamp	height						55.5				height: 55.5 cm (21 7/8 in.); Shade diameter: 40.5 cm (15 15/16 in.)
cma	2018.283	home	tables_boards	Woodbine Table Lamp	Shade diameter						40.5				height: 55.5 cm (21 7/8 in.); Shade diameter: 40.5 cm (15 15/16 in.)
cma	1964.231	home	tables_boards	Table Top Cupboard: Gui	Overall						83.8	43.2			Overall: 83.8 x 43.2 cm (33 x 17 in.)
cma	1997.124.1	home	tables_boards	Cupboard of a Double Cabinet	Overall						152.4	89.5	41.9		Overall: 152.4 x 89.5 x 41.9 cm (60 x 35 1/4 x 16 1/2 in.)
cma	1997.124.1.a	home	tables_boards	Door Pin for Cupboard of a Double Cabinet	Overall						10.5	1.6	0.4		10.5 x 1.6 x 0.4 cm (4 1/8 x 5/8 x 3/16 in.)
cma	1984.177	home	case_furniture	Cabinet	Overall						224.5	141.0	55.3		Overall: 224.5 x 141 x 55.3 cm (88 3/8 x 55 1/2 x 21 3/4 in.)
cma	1949.539	home	case_furniture	Cabinet	Overall						101.3	117.6	50.0		Overall: 101.3 x 117.6 x 50 cm (39 7/8 x 46 5/16 x 19 11/16 in.)
cma	1949.539.a	home	case_furniture	Cabinet	Overall						101.3	117.6	50.0		Overall: 101.3 x 117.6 x 50 cm (39 7/8 x 46 5/16 x 19 11/16 in.)
cma	1976.53	home	case_furniture	Cabinet	Overall						130.8	162.5	58.4		Overall: 130.8 x 162.5 x 58.4 cm (51 1/2 x 64 x 23 in.)
cma	1949.539.r	home	case_furniture	Interior Drawer for Cabinet	Overall						8.9	26.4	37.5		Overall: 8.9 x 26.4 x 37.5 cm (3 1/2 x 10 3/8 x 14 3/4 in.)
cma	1949.539.n	home	case_furniture	Drawer for Cabinet	Overall						6.0	29.2	43.2		Overall: 6 x 29.2 x 43.2 cm (2 3/8 x 11 1/2 x 17 in.)
cma	1949.539.q	home	case_furniture	Interior Drawer for Cabinet	Overall						8.9	26.4	37.5		Overall: 8.9 x 26.4 x 37.5 cm (3 1/2 x 10 3/8 x 14 3/4 in.)
cma	1949.539.m	home	case_furniture	Drawer for Cabinet	Overall						6.0	29.2	43.2		Overall: 6 x 29.2 x 43.2 cm (2 3/8 x 11 1/2 x 17 in.)
cma	1949.539.d	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	1949.539.j	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	1949.539.o	home	case_furniture	Center Drawer for Cabinet	Overall						8.9	29.2	41.9		Overall: 8.9 x 29.2 x 41.9 cm (3 1/2 x 11 1/2 x 16 1/2 in.)
cma	1949.539.k	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	1949.539.l	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	1949.539.p	home	case_furniture	Interior Drawer for Cabinet	Overall						8.9	26.4	37.5		Overall: 8.9 x 26.4 x 37.5 cm (3 1/2 x 10 3/8 x 14 3/4 in.)
cma	1949.539.s	home	case_furniture	Interior Drawer for Cabinet	Overall						8.9	26.4	37.5		Overall: 8.9 x 26.4 x 37.5 cm (3 1/2 x 10 3/8 x 14 3/4 in.)
cma	1949.539.f	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	1949.539.g	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	1949.539.c	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	1949.539.i	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	1949.539.b	home	case_furniture	Marble Top for Cabinet	Overall						117.5	51.0			Overall: 117.5 x 51 cm (46 1/4 x 20 1/16 in.)
cma	1949.539.e	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	1949.539.h	home	case_furniture	Side Drawer for Cabinet	Overall						12.7	28.1	42.5		Overall: 12.7 x 28.1 x 42.5 cm (5 x 11 1/16 x 16 3/4 in.)
cma	2009.77	home	case_furniture	Cabinet Clock	Overall						16.5	8.9			Overall: 16.5 x 8.9 cm (6 1/2 x 3 1/2 in.)
cma	2010.238	home	case_furniture	Cabinet Plate	Overall						2.5	22.8			Overall: 2.5 x 22.8 cm (1 x 9 in.)
cma	2019.80	home	case_furniture	The Gentleman and Cabinet-Maker's Director	Overall						47.9	30.5	6.0		47.9 x 30.5 x 6 cm (18 7/8 x 12 x 2 3/8 in.)
cma	2012.117	home	case_furniture	Corner Cabinet (Étagère)	Overall						191.8	67.3	48.3		Overall: 191.8 x 67.3 x 48.3 cm (75 1/2 x 26 1/2 x 19 in.)
cma	1951.115.2	home	case_furniture	Corner Cabinet	Overall						88.0	82.9			Overall: 88 x 82.9 cm (34 5/8 x 32 5/8 in.)
cma	1951.115.1	home	case_furniture	Corner Cabinet	Overall						88.0	82.9			Overall: 88 x 82.9 cm (34 5/8 x 32 5/8 in.)
cma	1997.124	home	case_furniture	Double Cabinet	Overall						152.4	89.5	41.9		Overall: 152.4 x 89.5 x 41.9 cm (60 x 35 1/4 x 16 1/2 in.); Pin: 10.5 x 1.6 x 0.4 cm (4 1/8 x 5/8 x 3/16 in.)
cma	1997.124	home	case_furniture	Double Cabinet	Pin						10.5	1.6	0.4		Overall: 152.4 x 89.5 x 41.9 cm (60 x 35 1/4 x 16 1/2 in.); Pin: 10.5 x 1.6 x 0.4 cm (4 1/8 x 5/8 x 3/16 in.)
cma	1939.188	home	case_furniture	Credenza	Overall						127.6	152.4	54.3		Overall: 127.6 x 152.4 x 54.3 cm (50 1/4 x 60 x 21 3/8 in.)
cma	1939.185	home	case_furniture	Credenza	Overall						130.2	155.6	62.2		Overall: 130.2 x 155.6 x 62.2 cm (51 1/4 x 61 1/4 x 24 1/2 in.)
cma	1926.215	home	cradles_beds	Fragment of a Bed Curtain	Overall						36.5	40.0			Overall: 36.5 x 40 cm (14 3/8 x 15 3/4 in.)
cma	2006.2.2	home	cradles_beds	Needlework Bed Hanging in the Bizarre style (right half)	Overall						182.6	83.2			Overall: 182.6 x 83.2 cm (71 7/8 x 32 3/4 in.)
cma	1941.21.a	home	cradles_beds	Lace Bed Canopy	Average						209.6	241.3			Average: 209.6 x 241.3 cm (82 1/2 x 95 in.)
cma	2006.2.1	home	cradles_beds	Needlework Bed Hanging in the Bizarre style (left half)	Overall						83.2				Overall: 83.2 cm (32 3/4 in.)
cma	2006.2	home	cradles_beds	Pair of Needlework Bed Hangings in the Bizarre Style	Overall						82.5				Overall: 82.5 cm (32 1/2 in.)
cma	2023.103	home	cradles_beds	Votive Plaque (Pinax) with Persephone Making her Bridal Bed	height						17.1				height: 17.1 cm (6 3/4 in.)
cma	1954.778	home	cradles_beds	Bed Rug	Average						235.6	207.6			Average: 235.6 x 207.6 cm (92 3/4 x 81 3/4 in.)
cma	2008.2.190.a	home	cradles_beds	Fol. 190r,Tobit, historiated initial T, Tobit sleeping on a 	Overall						35.6	24.2			Overall: 35.6 x 24.2 cm (14 x 9 1/2 in.)
cma	1916.1315	home	cradles_beds	Bed Curtain	Overall						227.3	118.2			Overall: 227.3 x 118.2 cm (89 1/2 x 46 9/16 in.)
cma	1954.151	home	cradles_beds	Bed	Overall						213.4				Overall: 213.4 cm (84 in.); Part 1: 163.2 x 147.3 cm (64 1/4 x 58 in.); Part 2: 132.7 x 147.3 cm (52 1/4 x 58 in.)
cma	1954.151	home	cradles_beds	Bed	Part 1						163.2	147.3			Overall: 213.4 cm (84 in.); Part 1: 163.2 x 147.3 cm (64 1/4 x 58 in.); Part 2: 132.7 x 147.3 cm (52 1/4 x 58 in.)
cma	1954.151	home	cradles_beds	Bed	Part 2						132.7	147.3			Overall: 213.4 cm (84 in.); Part 1: 163.2 x 147.3 cm (64 1/4 x 58 in.); Part 2: 132.7 x 147.3 cm (52 1/4 x 58 in.)
cma	1922.42	home	cradles_beds	Portion of a Bed Tent	Overall						97.8	32.1			Overall: 97.8 x 32.1 cm (38 1/2 x 12 5/8 in.)
cma	1926.218	home	cradles_beds	Fragment of a Bed Curtain	Overall						78.7	69.3			Overall: 78.7 x 69.3 cm (31 x 27 5/16 in.)
cma	1926.223	home	cradles_beds	Fragment of a Bed Curtain	Overall						47.0	36.2			Overall: 47 x 36.2 cm (18 1/2 x 14 1/4 in.)
cma	1933.414	home	cradles_beds	Portion of a Bed Tent	Overall						212.4	38.8			Overall: 212.4 x 38.8 cm (83 5/8 x 15 1/4 in.)
cma	1927.373	home	cradles_beds	Portion of a Bed Sheet or Valance	Overall						54.6	42.0			Overall: 54.6 x 42 cm (21 1/2 x 16 9/16 in.)
cma	1984.1047	home	cradles_beds	Cradle or Baby Carrier	Overall						24.1	25.4	85.7		Overall: 24.1 x 25.4 x 85.7 cm (9 1/2 x 10 x 33 3/4 in.)
cma	1917.426	home	cradles_beds	Cradle Basket	Overall						17.8	73.7			Overall: 17.8 x 73.7 cm (7 x 29 in.)
cma	1991.3	home	tapestries	Tapestry with golden lions and palmettes	Overall						63.5	34.7			Overall: 63.5 x 34.7 cm (25 x 13 11/16 in.); Mounted: 73.7 x 45.7 cm (29 x 18 in.)
cma	1991.3	home	tapestries	Tapestry with golden lions and palmettes	Mounted						73.7	45.7			Overall: 63.5 x 34.7 cm (25 x 13 11/16 in.); Mounted: 73.7 x 45.7 cm (29 x 18 in.)
cma	1951.89	home	tapestries	Tapestry with lattice of animals in medallions	Overall						14.6	14.3			Overall: 14.6 x 14.3 cm (5 3/4 x 5 5/8 in.); Mounted: 21.3 x 20 cm (8 3/8 x 7 7/8 in.)
cma	1951.89	home	tapestries	Tapestry with lattice of animals in medallions	Mounted						21.3	20.0			Overall: 14.6 x 14.3 cm (5 3/4 x 5 5/8 in.); Mounted: 21.3 x 20 cm (8 3/8 x 7 7/8 in.)
cma	1916.1337	home	tapestries	Tapestry	Overall						213.4	228.6			Overall: 213.4 x 228.6 cm (84 x 90 in.)
cma	1942.824	home	tapestries	Millefleurs Tapestry with Medici Coat of Arms	Overall						274.2	652.8			Overall: 274.2 x 652.8 cm (107 15/16 x 257 in.)
cma	1985.7	home	tapestries	Two Tapestry-woven Panel Fragments	Overall						88.0	51.0			Overall: 88 x 51 cm (34 5/8 x 20 1/16 in.); Mounted: 99.1 x 63.5 cm (39 x 25 in.)
cma	1985.7	home	tapestries	Two Tapestry-woven Panel Fragments	Mounted						99.1	63.5			Overall: 88 x 51 cm (34 5/8 x 20 1/16 in.); Mounted: 99.1 x 63.5 cm (39 x 25 in.)
cma	1991.223	home	tapestries	Tapestry Fragment	Overall						40.0	16.2			Overall: 40 x 16.2 cm (15 3/4 x 6 3/8 in.); Mounted: 49.5 x 16.2 cm (19 1/2 x 6 3/8 in.)
cma	1991.223	home	tapestries	Tapestry Fragment	Mounted						49.5	16.2			Overall: 40 x 16.2 cm (15 3/4 x 6 3/8 in.); Mounted: 49.5 x 16.2 cm (19 1/2 x 6 3/8 in.)
cma	1992.103	home	tapestries	Tapestry Panel	Overall						115.0	54.3			Overall: 115 x 54.3 cm (45 1/4 x 21 3/8 in.); Mounted: 124.5 x 64.8 cm (49 x 25 1/2 in.)
cma	1992.103	home	tapestries	Tapestry Panel	Mounted						124.5	64.8			Overall: 115 x 54.3 cm (45 1/4 x 21 3/8 in.); Mounted: 124.5 x 64.8 cm (49 x 25 1/2 in.)
cma	1957.495	home	tapestries	Tapestry Square Panel	Average						39.4	38.1			Average: 39.4 x 38.1 cm (15 1/2 x 15 in.)
cma	1916.1334	home	tapestries	Tapestry	Overall						198.1	66.0			Overall: 198.1 x 66 cm (78 x 26 in.)
cma	1950.3	home	tapestries	Tapestry Border	Overall						93.5	7.5			Overall: 93.5 x 7.5 cm (36 13/16 x 2 15/16 in.)
cma	1960.288	home	kitchen_metal	Tripod Cauldron (Ding)	Overall						14.3	12.5			Overall: 14.3 x 12.5 cm (5 5/8 x 4 15/16 in.)
cma	1992.64	home	kitchen_metal	Ritual Cauldron	Diameter						29.9				Diameter: 29.9 cm (11 3/4 in.); Overall: 16.5 x 30.2 cm (6 1/2 x 11 7/8 in.)
cma	1992.64	home	kitchen_metal	Ritual Cauldron	Overall						16.5	30.2			Diameter: 29.9 cm (11 3/4 in.); Overall: 16.5 x 30.2 cm (6 1/2 x 11 7/8 in.)
cma	1996.312	home	kitchen_metal	Cauldron Ornament	Overall						23.2				Overall: 23.2 cm (9 1/8 in.)
cma	1916.1189	home	kitchen_metal	Cauldron on High Rounded Foot	Overall						19.8				Overall: 19.8 cm (7 13/16 in.)
cma	1980.11	home	kitchen_metal	Kettle with Crane Design	Diameter						30.4				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11	home	kitchen_metal	Kettle with Crane Design	Diameter of mouth						18.6				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11	home	kitchen_metal	Kettle with Crane Design	Overall						18.2				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11	home	kitchen_metal	Kettle with Crane Design	with handle						31.5				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11.a	home	kitchen_metal	Kettle with Crane Design	Diameter						30.4				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11.a	home	kitchen_metal	Kettle with Crane Design	Diameter of mouth						18.6				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11.a	home	kitchen_metal	Kettle with Crane Design	Overall						18.2				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11.a	home	kitchen_metal	Kettle with Crane Design	with handle						31.5				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11.b	home	kitchen_metal	Kettle with Crane Design (lid)	Diameter						30.4				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11.b	home	kitchen_metal	Kettle with Crane Design (lid)	Diameter of mouth						18.6				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11.b	home	kitchen_metal	Kettle with Crane Design (lid)	Overall						18.2				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1980.11.b	home	kitchen_metal	Kettle with Crane Design (lid)	with handle						31.5				Diameter: 30.4 cm (11 15/16 in.); Diameter of mouth: 18.6 cm (7 5/16 in.); Overall: 18.2 cm (7 3/16 in.); with handle: 31.5 cm (12 3/8 in.)
cma	1976.23	home	kitchen_metal	Kettle	Overall						28.6	25.7			Overall: 28.6 x 25.7 cm (11 1/4 x 10 1/8 in.)
cma	1955.558	home	kitchen_metal	Covered Tea Kettle	Overall						22.9	12.7			Overall: 22.9 x 12.7 cm (9 x 5 in.)
cma	1955.558.b	home	kitchen_metal	Cover for Tea Kettle	Overall						22.9	12.7			Overall: 22.9 x 12.7 cm (9 x 5 in.)
cma	1955.558.a	home	kitchen_metal	Covered Tea Kettle	Overall						22.9	12.7			Overall: 22.9 x 12.7 cm (9 x 5 in.)
cma	1951.444	home	kitchen_metal	Mortar	Overall						12.4	14.6			Overall: 12.4 x 14.6 cm (4 7/8 x 5 3/4 in.)
cma	1957.494.a	home	kitchen_metal	Feline Mortar	Overall						5.8	11.0			Overall: 5.8 x 11 cm (2 5/16 x 4 5/16 in.)
cma	1978.28	home	kitchen_metal	Snuff Mortar (Tesa Ya Ma Kanya)	Overall						22.5	8.4	13.8		Overall: 22.5 x 8.4 x 13.8 cm (8 7/8 x 3 5/16 x 5 7/16 in.)
cma	1957.494	home	kitchen_metal	Feline Mortar and Pestle	Overall						5.8	11.0			Overall: 5.8 x 11 cm (2 5/16 x 4 5/16 in.)
cma	1992.190	home	kitchen_metal	Mortar	Diameter						23.0				Diameter: 23 cm (9 1/16 in.); Overall: 16.2 cm (6 3/8 in.); Diameter of rim: 16.5 cm (6 1/2 in.)
cma	1992.190	home	kitchen_metal	Mortar	Overall						16.2				Diameter: 23 cm (9 1/16 in.); Overall: 16.2 cm (6 3/8 in.); Diameter of rim: 16.5 cm (6 1/2 in.)
cma	1992.190	home	kitchen_metal	Mortar	Diameter of rim						16.5				Diameter: 23 cm (9 1/16 in.); Overall: 16.2 cm (6 3/8 in.); Diameter of rim: 16.5 cm (6 1/2 in.)
cma	1940.588	home	kitchen_metal	Mortar	Overall						24.5	31.8	31.0		Overall: 24.5 x 31.8 x 31 cm (9 5/8 x 12 1/2 x 12 3/16 in.)
met	04.3.36	core	crossbows_archery		Other Weight									2972.0	L. 28 1/16 in. (71.2 cm); W. 25 5/8 in. (65 cm); Wt. 6 lb. 9 oz. (2972 g)
met	04.3.36	core	crossbows_archery		Other Width		65.41								L. 28 1/16 in. (71.2 cm); W. 25 5/8 in. (65 cm); Wt. 6 lb. 9 oz. (2972 g)
met	04.3.36	core	crossbows_archery		Other Length			71.76							L. 28 1/16 in. (71.2 cm); W. 25 5/8 in. (65 cm); Wt. 6 lb. 9 oz. (2972 g)
met	04.3.53a, b	core	daggers_european		Other Weight (without scabbard)									454.0	L. (without scabbard) 23 1/2 in. (59.7 cm); L. of blade 18 5/8 in. (47.29 cm);  W. of blade 7/16 in. (1.1 cm); L. of quillon 10 1/4 in. (26 cm); W. of ricasso 1
met	04.3.53a, b	core	daggers_european		Other Gr. thickness of blade										L. (without scabbard) 23 1/2 in. (59.7 cm); L. of blade 18 5/8 in. (47.29 cm);  W. of blade 7/16 in. (1.1 cm); L. of quillon 10 1/4 in. (26 cm); W. of ricasso 1
met	04.3.53a, b	core	daggers_european		Other Gr. width of blade proper		1.09								L. (without scabbard) 23 1/2 in. (59.7 cm); L. of blade 18 5/8 in. (47.29 cm);  W. of blade 7/16 in. (1.1 cm); L. of quillon 10 1/4 in. (26 cm); W. of ricasso 1
met	04.3.53a, b	core	daggers_european		Other Gr. width of ricasso		3.96								L. (without scabbard) 23 1/2 in. (59.7 cm); L. of blade 18 5/8 in. (47.29 cm);  W. of blade 7/16 in. (1.1 cm); L. of quillon 10 1/4 in. (26 cm); W. of ricasso 1
met	04.3.53a, b	core	daggers_european		Other Length overall (without scabbard)			59.69							L. (without scabbard) 23 1/2 in. (59.7 cm); L. of blade 18 5/8 in. (47.29 cm);  W. of blade 7/16 in. (1.1 cm); L. of quillon 10 1/4 in. (26 cm); W. of ricasso 1
met	04.3.53a, b	core	daggers_european		Other Length of blade			47.29							L. (without scabbard) 23 1/2 in. (59.7 cm); L. of blade 18 5/8 in. (47.29 cm);  W. of blade 7/16 in. (1.1 cm); L. of quillon 10 1/4 in. (26 cm); W. of ricasso 1
met	04.3.53a, b	core	daggers_european		Other Length of quillon			26.04							L. (without scabbard) 23 1/2 in. (59.7 cm); L. of blade 18 5/8 in. (47.29 cm);  W. of blade 7/16 in. (1.1 cm); L. of quillon 10 1/4 in. (26 cm); W. of ricasso 1
met	04.3.456b	armor	mail		Other Height of metal plate at waist	21.59								11610.0	H. 39 1/4 in. (99.7 cm); W. at shoulders 19 in. (48.26 cm); L. of metal plate at waist 8 1/2 in. (21.59 cm); W. of metal plate at waist 10 1/2 in. (26.67 cm); W
met	04.3.456b	armor	mail		Other Length of metal plate at waist			26.67							H. 39 1/4 in. (99.7 cm); W. at shoulders 19 in. (48.26 cm); L. of metal plate at waist 8 1/2 in. (21.59 cm); W. of metal plate at waist 10 1/2 in. (26.67 cm); W
met	04.3.456b	armor	mail		Other Shoulder width of mail shirt		48.26								H. 39 1/4 in. (99.7 cm); W. at shoulders 19 in. (48.26 cm); L. of metal plate at waist 8 1/2 in. (21.59 cm); W. of metal plate at waist 10 1/2 in. (26.67 cm); W
met	04.3.456b	armor	mail		Other Overall height of mail shirt	78.74									H. 39 1/4 in. (99.7 cm); W. at shoulders 19 in. (48.26 cm); L. of metal plate at waist 8 1/2 in. (21.59 cm); W. of metal plate at waist 10 1/2 in. (26.67 cm); W
met	04.3.460	armor	helmets_eastern		Other Width		22.53							1092.0	H. 11 3/16 in. (28.5 cm); W. 8 7/8 in. (22.53 cm); Wt. 2 lb. 6 oz. (1092 g)
met	04.3.460	armor	helmets_eastern		Other Length			30.48							H. 11 3/16 in. (28.5 cm); W. 8 7/8 in. (22.53 cm); Wt. 2 lb. 6 oz. (1092 g)
met	04.4.2	armor	japanese_armor		Overall(str)						77.0				as mounted, approx.: H. 77 in. (195.6 cm); W. 26 in. (66 cm); D. 16 1/2 in. (41.9 cm)
met	06.57	armor	japanese_armor		Overall(str)						9.0				9 in. (22.9 cm) x 13 in. (33 cm).
met	07.47	armor	japanese_armor		Overall(str)						10.0				10 in. (2 5.4 cm) x 12 1/2 in. (31.8 cm).
met	12.141.5	core	polearms		Other Length overall			267.97							L. 105 1/2 in. (267.97 cm)
met	14.25.1266	core	daggers_european		Other Weight									907.0	L. 23 in. (58.42 cm); Wt. 2 lb. (907 g)
met	14.25.1266	core	daggers_european		Other Length			58.42							L. 23 in. (58.42 cm); Wt. 2 lb. (907 g)
met	14.100.172	armor	japanese_armor		Overall	171.4503									H. 67 1/2 in. (171.5 cm)
met	17.190.1720	armor	helmets_european		Other Weight									1871.0	H. 9 1/2 in. (24.1 cm); W. 7 5/16 in. (18.6 cm); D. 11 1/2 in. (29.2 cm); Wt. 4 lb. 2 oz. (1871 g)
met	17.190.1720	armor	helmets_european		Other Gr. width		18.57								H. 9 1/2 in. (24.1 cm); W. 7 5/16 in. (18.6 cm); D. 11 1/2 in. (29.2 cm); Wt. 4 lb. 2 oz. (1871 g)
met	17.190.1720	armor	helmets_european		Other Height	24.13									H. 9 1/2 in. (24.1 cm); W. 7 5/16 in. (18.6 cm); D. 11 1/2 in. (29.2 cm); Wt. 4 lb. 2 oz. (1871 g)
met	21.139.1a–x	armor	horse_armor		Overall(str)						75.0	1.0	2.0	42200.0	as mounted, H. 75 1/2 in. (191.8 cm); L. 90 in. (228.6 cm); W. 30 in. (76.2 cm); Wt. including saddle 93 lb. 1 oz. (42.2 kg)
met	29.158.121	armor	limbs_hands		Overall(str)						4.0	1.0	2.0		H. 4 1/2 in. (11.4 cm); W. 4 1/2 in. (11.4 cm); D. 3 1/2 in. (8.9 cm)
met	23.141	armor	helmets_european		Overall	29.8451	20.955042		31.750063					3574.0	H. 11 3/4 in. (29.8 cm); W. 8 1/4 in. (21 cm); D. 12 1/2 in. (31.8 cm); Wt. 7 lb. 14 oz. (3574 g)
met	23.141	armor	helmets_european		Other 23.141b Copper Alloy Shell										H. 11 3/4 in. (29.8 cm); W. 8 1/4 in. (21 cm); D. 12 1/2 in. (31.8 cm); Wt. 7 lb. 14 oz. (3574 g)
met	23.141	armor	helmets_european		Other 23.141a Steel Bowl										H. 11 3/4 in. (29.8 cm); W. 8 1/4 in. (21 cm); D. 12 1/2 in. (31.8 cm); Wt. 7 lb. 14 oz. (3574 g)
met	25.26.1	core	shields		Overall	55.88011	40.64008							2159.0	H. 22 in. (55.88 cm); W. 16 in. (40.64 cm); Wt. 4 lb. 12.15 oz. (2159 g)
met	25.163.1	core	shields		Other Height (at center)	5.715								3742.1	Diam. 22 1/8 in. (56.2 cm); D. at center 2 1/4 in. (5.7 cm); Wt. 8 lb. 4 oz. (3742.1 g)
met	25.163.1	core	shields		Other Weight										Diam. 22 1/8 in. (56.2 cm); D. at center 2 1/4 in. (5.7 cm); Wt. 8 lb. 4 oz. (3742.1 g)
met	25.163.1	core	shields		Other Diameter					56.1976					Diam. 22 1/8 in. (56.2 cm); D. at center 2 1/4 in. (5.7 cm); Wt. 8 lb. 4 oz. (3742.1 g)
met	25.188.18	core	polearms		Other Length (entire)			255.27							L. 100 1/2 in. (255.27 cm); blade L. 23 in. (58.42 cm)
met	25.188.18	core	polearms		Other Length of blade			58.42							L. 100 1/2 in. (255.27 cm); blade L. 23 in. (58.42 cm)
met	26.145.256a–d	core	decoration_donors		Other Weight with scabbard									708.7	L. 25 3/4 in. (65.4 cm); L. of blade 20 3/8 in. (51.7 cm); Wt. 1 lb. 9 oz. (708.7 g); Wt. of scabbard 4 oz. (113.4 g); knife (c); L. 5 3/4 in. (14.6 cm); Wt. 0.
met	26.145.256a–d	core	decoration_donors		Other Weight										L. 25 3/4 in. (65.4 cm); L. of blade 20 3/8 in. (51.7 cm); Wt. 1 lb. 9 oz. (708.7 g); Wt. of scabbard 4 oz. (113.4 g); knife (c); L. 5 3/4 in. (14.6 cm); Wt. 0.
